Order_Id,Original_Shipping_Mode,Recommended_Shipping_Mode,Original_Emissions_kg,Recommended_Emissions_kg,Emissions_Reduction_kg,Cost_Increase_Percent,Delivery_Days_Original,Delivery_Days_Recommended
20869,Standard Class,Second Class,1460.9470008445835,359.8778557503185,1101.069145094265,-20.0,5,3.989083763918201
20719,Standard Class,Second Class,1384.164919900035,439.8804366274045,944.2844832726306,-20.0,5,3.989083763918201
22789,Standard Class,Second Class,1342.909856250814,362.1274244769301,980.7824317738839,-20.0,5,3.989083763918201
25853,Standard Class,Second Class,962.1575226268094,363.73006122513806,598.4274614016713,-20.0,4,3.989083763918201
22736,Standard Class,Standard Class,1732.713745629402,1732.713745629402,0.0,0.0,2,2.0
23537,Standard Class,Standard Class,1497.1727257049,1497.1727257049,0.0,0.0,3,3.0
24469,Standard Class,Second Class,1040.083700846297,423.83584109165736,616.2478597546396,-20.0,5,3.989083763918201
29894,Standard Class,Second Class,1212.816206911311,435.8246944844307,776.9915124268803,-19.999999999999993,5,3.989083763918201
22560,Standard Class,Second Class,1614.231593887229,490.54940250571315,1123.682191381516,-19.999999999999993,6,3.989083763918201
74036,Standard Class,Standard Class,1591.3109184144482,1591.3109184144482,0.0,0.0,2,2.0
73997,Standard Class,Standard Class,1832.2347392456356,1832.2347392456356,0.0,0.0,3,3.0
76815,Standard Class,Second Class,1348.1695725160869,387.0922327156972,961.0773398003896,-20.0,6,3.989083763918201
71624,Standard Class,Second Class,1695.6596668481411,439.4542837811838,1256.2053830669574,-19.999999999999996,5,3.989083763918201
75022,Standard Class,Standard Class,1485.1184613880769,1485.1184613880769,0.0,0.0,3,3.0
74985,Standard Class,Second Class,1340.4190278876456,377.9821823388749,962.4368455487706,-20.0,6,3.989083763918201
75021,Standard Class,Standard Class,993.8960803131516,993.8960803131516,0.0,0.0,2,2.0
72739,Standard Class,Second Class,1275.2067997376057,488.59090978232115,786.6158899552845,-20.0,5,3.989083763918201
74280,Standard Class,Second Class,922.3563531890294,271.65078811810974,650.7055650709196,-20.000000000000004,6,3.989083763918201
75408,Standard Class,Second Class,1420.6119701869247,360.3247063815837,1060.287263805341,-19.999999999999996,4,3.989083763918201
71727,Standard Class,Standard Class,1804.4489178676693,1804.4489178676693,0.0,0.0,3,3.0
74242,Standard Class,Standard Class,1745.874190417108,1745.874190417108,0.0,0.0,3,3.0
72646,Standard Class,Standard Class,1783.338636482607,1783.338636482607,0.0,0.0,2,2.0
76809,Standard Class,Second Class,1080.6151167570006,393.84222438423035,686.7728923727702,-19.999999999999993,5,3.989083763918201
72681,Standard Class,Standard Class,1451.7932558160269,1451.7932558160269,0.0,0.0,2,2.0
74240,Standard Class,Second Class,687.2378891721661,295.5304036838608,391.7074854883053,-19.999999999999993,6,3.989083763918201
71688,Standard Class,Second Class,1265.0000173422295,363.8894648739891,901.1105524682405,-19.999999999999996,4,3.989083763918201
73503,Standard Class,Second Class,1110.52808867426,448.25466142748746,662.2734272467726,-20.0,4,3.989083763918201
72716,Standard Class,Standard Class,1171.8107900523378,1171.8107900523378,0.0,0.0,2,2.0
74256,Standard Class,Standard Class,1592.6787261469503,1592.6787261469503,0.0,0.0,2,2.0
73571,Standard Class,Standard Class,810.627315995179,810.627315995179,0.0,0.0,2,2.0
75382,Standard Class,Standard Class,1396.153132676967,1396.153132676967,0.0,0.0,3,3.0
75436,Standard Class,Standard Class,1456.2883988775466,1456.2883988775466,0.0,0.0,2,2.0
76677,Standard Class,Standard Class,1782.899177052684,1782.899177052684,0.0,0.0,3,3.0
72711,Standard Class,Standard Class,1068.5175715272946,1068.5175715272946,0.0,0.0,2,2.0
74288,Standard Class,Second Class,895.0647111021142,384.49993573060897,510.5647753715052,-20.0,4,3.989083763918201
71735,Standard Class,Second Class,1397.218289204591,365.9807492142563,1031.2375399903347,-20.0,6,3.989083763918201
71735,Standard Class,Second Class,1065.5554962971926,368.6146866699404,696.9408096272522,-20.0,6,3.989083763918201
76674,Standard Class,Second Class,1922.5066292943895,464.3645541110556,1458.1420751833339,-19.999999999999993,5,3.989083763918201
73639,Standard Class,Second Class,960.1799841072898,359.44700324764835,600.7329808596414,-19.999999999999993,5,3.989083763918201
75414,Standard Class,Second Class,1260.5419059446886,360.81958385637137,899.7223220883172,-19.999999999999986,5,3.989083763918201
71608,Standard Class,Second Class,1236.7503420179369,487.5267853272479,749.223556690689,-19.99999999999999,4,3.989083763918201
44154,Standard Class,Second Class,219.32204956164188,73.19701654244172,146.12503301920015,-19.99999999999999,5,3.989083763918201
44333,Standard Class,Second Class,29.822949878465018,7.062995875875793,22.759954002589225,-20.000000000000004,4,3.989083763918201
44155,Standard Class,Second Class,339.8586020748269,95.9140285639649,243.94457351086197,-19.999999999999993,6,3.989083763918201
50717,Standard Class,Standard Class,387.5226457702203,387.5226457702203,0.0,0.0,3,3.0
48077,Standard Class,Standard Class,97.60740753508848,97.60740753508848,0.0,0.0,3,3.0
50818,Standard Class,Second Class,142.89565471038506,35.15902645167137,107.7366282587137,-20.0,4,3.989083763918201
50818,Standard Class,Second Class,122.42862808438623,34.62392318979199,87.80470489459424,-19.999999999999993,4,3.989083763918201
44021,Standard Class,Standard Class,259.3563370470783,259.3563370470783,0.0,0.0,2,2.0
41437,Standard Class,Standard Class,231.26694900070677,231.26694900070677,0.0,0.0,3,3.0
45412,Standard Class,Standard Class,96.5312885242596,96.5312885242596,0.0,0.0,3,3.0
50209,Standard Class,Second Class,739.5032622926792,297.7317104349636,441.7715518577156,-20.0,5,3.989083763918201
41601,Standard Class,Standard Class,935.0866114894252,935.0866114894252,0.0,0.0,2,2.0
50855,Standard Class,Second Class,1150.4703705947518,379.93261046202593,770.5377601327259,-19.99999999999999,6,3.989083763918201
43787,Standard Class,Standard Class,914.993095019924,914.993095019924,0.0,0.0,3,3.0
45201,Standard Class,Standard Class,1006.849278379076,1006.849278379076,0.0,0.0,2,2.0
50859,Standard Class,Second Class,1169.2732347231165,373.7291449321158,795.5440897910007,-19.999999999999993,5,3.989083763918201
42482,Standard Class,Standard Class,583.419278078811,583.419278078811,0.0,0.0,3,3.0
43280,Standard Class,Second Class,897.4631745619246,362.73105211695923,534.7321224449654,-20.0,6,3.989083763918201
50742,Standard Class,Standard Class,994.7697451863668,994.7697451863668,0.0,0.0,3,3.0
47616,Standard Class,Standard Class,1295.9122135992443,1295.9122135992443,0.0,0.0,2,2.0
50844,Standard Class,Second Class,808.9882058448937,257.36111790826595,551.6270879366277,-20.0,5,3.989083763918201
47575,Standard Class,Second Class,1187.4149980895809,278.24713257809077,909.1678655114902,-20.0,6,3.989083763918201
47575,Standard Class,Second Class,935.6458304047416,274.56784078660536,661.0779896181361,-20.0,6,3.989083763918201
41613,Standard Class,Second Class,1244.906874542546,375.4385977023079,869.468276840238,-20.000000000000004,4,3.989083763918201
50604,Standard Class,Second Class,2133.870977733719,510.0674351983832,1623.8035425353357,-19.999999999999986,5,3.989083763918201
41685,Standard Class,Second Class,1581.055724126105,466.75566494602157,1114.3000591800833,-20.0,6,3.989083763918201
44310,Standard Class,Second Class,804.8181129060705,247.77932095986117,557.0387919462094,-19.999999999999996,6,3.989083763918201
44689,Standard Class,Second Class,1639.7877622379124,566.4246009849074,1073.3631612530048,-19.99999999999999,5,3.989083763918201
50418,Standard Class,Second Class,2005.010605326942,573.4947071895455,1431.5158981373966,-19.999999999999996,4,3.989083763918201
43804,Standard Class,Second Class,791.9149976472563,244.44189130300248,547.4731063442539,-19.99999999999999,5,3.989083763918201
66124,Standard Class,Second Class,929.2300541872128,265.25158014966314,663.9784740375496,-19.999999999999993,5,3.989083763918201
68873,Standard Class,Second Class,850.2330875704724,254.294515587151,595.9385719833215,-20.0,4,3.989083763918201
64985,Standard Class,Second Class,795.562151559226,231.16468774063125,564.3974638185947,-19.999999999999996,6,3.989083763918201
63533,Standard Class,Second Class,908.9017344232882,222.19149242436504,686.7102419989232,-19.999999999999996,4,3.989083763918201
67079,Standard Class,Second Class,572.715536270727,185.85779474784815,386.85774152287877,-19.999999999999996,5,3.989083763918201
15453,Standard Class,Second Class,589.1213907150438,212.469338943545,376.6520517714988,-19.999999999999996,4,3.989083763918201
13599,Standard Class,Second Class,688.2785866126513,194.29375404549796,493.9848325671534,-20.0,5,3.989083763918201
68873,Standard Class,Second Class,1108.4082321850874,251.84175838703177,856.5664737980557,-19.99999999999999,4,3.989083763918201
18092,Standard Class,Standard Class,974.7850837294924,974.7850837294924,0.0,0.0,3,3.0
68873,Standard Class,Second Class,776.9956959702582,252.65567197918557,524.3400239910727,-19.999999999999993,4,3.989083763918201
17099,Standard Class,Second Class,1182.128670112237,272.68696269857844,909.4417074136585,-19.999999999999996,5,3.989083763918201
17441,Standard Class,Standard Class,762.5996169477348,762.5996169477348,0.0,0.0,2,2.0
19810,Standard Class,Second Class,1165.9331427599827,273.81013087247635,892.1230118875064,-19.999999999999993,6,3.989083763918201
16877,Standard Class,Standard Class,626.1877266949068,626.1877266949068,0.0,0.0,3,3.0
64785,Standard Class,Second Class,1205.080435341731,273.679111899135,931.4013234425959,-19.99999999999999,6,3.989083763918201
17604,Standard Class,Second Class,666.2249343776937,271.60676398622905,394.6181703914646,-20.0,5,3.989083763918201
66833,Standard Class,Second Class,1002.906590411802,271.84818289376614,731.0584075180359,-19.999999999999996,4,3.989083763918201
67149,Standard Class,Second Class,908.900248750176,243.91641011478308,664.983838635393,-19.999999999999996,5,3.989083763918201
50432,Standard Class,Standard Class,1176.9550149386089,1176.9550149386089,0.0,0.0,3,3.0
19644,Standard Class,Second Class,948.8164189163246,239.98470979536617,708.8317091209584,-19.99999999999999,5,3.989083763918201
10884,Standard Class,Second Class,834.0319627911053,255.56878546955417,578.4631773215511,-20.0,5,3.989083763918201
66613,Standard Class,Second Class,562.5740421608728,226.0329366278494,336.54110553302337,-20.0,4,3.989083763918201
11948,Standard Class,Second Class,836.2160730916366,271.56439689981494,564.6516761918217,-19.999999999999996,4,3.989083763918201
66134,Standard Class,Second Class,690.3141382961134,192.6258803122321,497.6882579838813,-19.999999999999996,5,3.989083763918201
65663,Standard Class,Second Class,758.9104271797781,213.24086528365174,545.6695618961264,-19.999999999999993,4,3.989083763918201
62511,Standard Class,Standard Class,711.5395277953662,711.5395277953662,0.0,0.0,2,2.0
19644,Standard Class,Second Class,692.8078935717398,242.86540907904012,449.9424844926997,-19.999999999999993,5,3.989083763918201
11554,Standard Class,Second Class,639.6230833653126,192.7106379773477,446.9124453879649,-20.0,5,3.989083763918201
12947,Standard Class,Standard Class,1124.3062534884798,1124.3062534884798,0.0,0.0,3,3.0
65253,Standard Class,Second Class,839.5088915091526,207.08946400429983,632.4194275048528,-19.999999999999996,4,3.989083763918201
65050,Standard Class,Second Class,524.1432703688589,209.66176553424296,314.481504834616,-20.0,6,3.989083763918201
12529,Standard Class,Second Class,812.0372105127922,190.95055987679564,621.0866506359965,-19.999999999999993,5,3.989083763918201
15755,Standard Class,Second Class,1018.0518976163896,240.9237956607415,777.1281019556482,-19.999999999999996,6,3.989083763918201
12148,Standard Class,Second Class,597.5932869731622,247.18478624578958,350.4085007273726,-19.99999999999999,4,3.989083763918201
4514,Standard Class,Second Class,864.0266787796428,263.3336173593952,600.6930614202477,-19.99999999999999,5,3.989083763918201
55176,Standard Class,Standard Class,420.2877372187755,420.2877372187755,0.0,0.0,2,2.0
5022,Standard Class,Standard Class,260.01044372962525,260.01044372962525,0.0,0.0,3,3.0
5022,Standard Class,Standard Class,269.38964286363034,269.38964286363034,0.0,0.0,3,3.0
55064,Standard Class,Second Class,795.2461643525985,244.74386661760946,550.502297734989,-19.999999999999993,5,3.989083763918201
59206,Standard Class,Standard Class,231.92201547718284,231.92201547718284,0.0,0.0,2,2.0
1325,Standard Class,Second Class,538.5605140530157,207.49351961708453,331.0669944359312,-19.999999999999996,6,3.989083763918201
8128,Standard Class,Second Class,103.4609586827554,36.35086694307148,67.11009173968392,-19.999999999999996,4,3.989083763918201
59202,Standard Class,Standard Class,446.75779903714505,446.75779903714505,0.0,0.0,3,3.0
53554,Standard Class,Second Class,168.70558648137853,60.96252045836502,107.74306602301351,-19.999999999999996,5,3.989083763918201
53751,Standard Class,Standard Class,375.0528668948448,375.0528668948448,0.0,0.0,2,2.0
9933,Standard Class,Second Class,454.4238902824405,143.17168696337382,311.25220331906667,-19.999999999999993,4,3.989083763918201
4131,Standard Class,Standard Class,325.71345774644567,325.71345774644567,0.0,0.0,2,2.0
52855,Standard Class,Second Class,664.588059355185,162.25390638660494,502.33415296858004,-19.999999999999996,6,3.989083763918201
58116,Standard Class,Standard Class,295.5946552531104,295.5946552531104,0.0,0.0,2,2.0
58116,Standard Class,Standard Class,290.31410896178335,290.31410896178335,0.0,0.0,2,2.0
59981,Standard Class,Standard Class,418.3364114951892,418.3364114951892,0.0,0.0,2,2.0
53905,Standard Class,Second Class,337.51309176226556,98.6070933939386,238.90599836832695,-20.0,6,3.989083763918201
53905,Standard Class,Second Class,268.3044911472634,98.63840357836078,169.66608756890258,-19.99999999999999,6,3.989083763918201
57492,Standard Class,Standard Class,207.96030212268025,207.96030212268025,0.0,0.0,3,3.0
6082,Standard Class,Standard Class,315.61383205685325,315.61383205685325,0.0,0.0,3,3.0
54856,Standard Class,Standard Class,227.90790950054944,227.90790950054944,0.0,0.0,2,2.0
59004,Standard Class,Second Class,845.1127544385157,336.95513068470353,508.1576237538122,-19.99999999999999,5,3.989083763918201
6398,Standard Class,Second Class,104.86321782368464,25.73531830241753,79.12789952126711,-20.0,4,3.989083763918201
57741,Standard Class,Standard Class,307.13647833256385,307.13647833256385,0.0,0.0,2,2.0
5200,Standard Class,Second Class,399.9496667007576,89.54528531528183,310.40438138547574,-19.99999999999999,6,3.989083763918201
57636,Standard Class,Standard Class,217.0740016203413,217.0740016203413,0.0,0.0,2,2.0
54785,Standard Class,Second Class,536.25005118437,160.7279789471132,375.5220722372568,-20.0,6,3.989083763918201
1689,Standard Class,Second Class,218.5997192278069,80.10646449722728,138.49325473057962,-19.999999999999996,5,3.989083763918201
54785,Standard Class,Second Class,508.0658178184099,159.7302125914672,348.33560522694273,-19.999999999999996,6,3.989083763918201
52534,Standard Class,Second Class,256.79270919877916,95.61265538863829,161.18005381014086,-19.999999999999993,5,3.989083763918201
788,Standard Class,Second Class,323.96071377666516,110.92658583721818,213.034127939447,-20.0,4,3.989083763918201
57078,Standard Class,Second Class,252.74226156426715,86.93625049492407,165.80601106934307,-20.0,4,3.989083763918201
56439,Standard Class,Second Class,290.642210227301,99.55672624503296,191.08548398226804,-20.0,5,3.989083763918201
56034,Standard Class,Second Class,260.1865126967526,62.42634818833248,197.76016450842008,-19.99999999999999,5,3.989083763918201
58245,Standard Class,Second Class,181.15159269976033,72.61667384015665,108.53491885960368,-19.999999999999986,6,3.989083763918201
58431,Standard Class,Standard Class,267.97407057894236,267.97407057894236,0.0,0.0,2,2.0
54064,Standard Class,Second Class,280.9552062735796,74.523590444738,206.43161582884161,-19.999999999999986,5,3.989083763918201
59426,Standard Class,Standard Class,237.51371680140633,237.51371680140633,0.0,0.0,2,2.0
51375,Standard Class,Second Class,377.20275012592134,98.90125352661953,278.3014965993018,-20.0,6,3.989083763918201
57698,Standard Class,Second Class,278.65013002885655,71.0169247286475,207.63320530020906,-20.0,4,3.989083763918201
2866,Standard Class,Standard Class,348.36786341470525,348.36786341470525,0.0,0.0,2,2.0
57698,Standard Class,Second Class,277.8843531153028,71.0169247286475,206.86742838665532,-19.99999999999999,4,3.989083763918201
57636,Standard Class,Standard Class,298.29223356417685,298.29223356417685,0.0,0.0,2,2.0
8073,Standard Class,Second Class,359.8100688382033,104.64452100248288,255.16554783572042,-20.0,4,3.989083763918201
52292,Standard Class,Standard Class,879.48977925817,879.48977925817,0.0,0.0,3,3.0
5883,Standard Class,Second Class,229.58424716783347,70.27585407909031,159.30839308874317,-20.0,4,3.989083763918201
7073,Standard Class,Second Class,360.9422377342079,126.604867022278,234.33737071192988,-19.999999999999993,4,3.989083763918201
6196,Standard Class,Standard Class,210.53710680985884,210.53710680985884,0.0,0.0,2,2.0
52469,Standard Class,Second Class,288.0568569283929,96.56980707891898,191.48704984947392,-19.999999999999993,5,3.989083763918201
61350,Standard Class,Second Class,852.5272459381191,273.83126865516925,578.6959772829498,-20.0,6,3.989083763918201
52466,Standard Class,Standard Class,244.7706674516732,244.7706674516732,0.0,0.0,2,2.0
2284,Standard Class,Second Class,318.4106239025126,113.85464398392538,204.55597991858724,-19.99999999999999,5,3.989083763918201
59206,Standard Class,Standard Class,267.30806377080773,267.30806377080773,0.0,0.0,2,2.0
4184,Standard Class,Second Class,850.4937194857984,198.32804001556468,652.1656794702337,-20.0,5,3.989083763918201
57471,Standard Class,Standard Class,547.2782877896357,547.2782877896357,0.0,0.0,2,2.0
4985,Standard Class,Second Class,246.838325813092,89.20711358353802,157.631212229554,-19.999999999999996,6,3.989083763918201
52466,Standard Class,Standard Class,217.94321942306937,217.94321942306937,0.0,0.0,2,2.0
5120,Standard Class,Second Class,418.19928021379786,98.29372121483941,319.90555899895844,-19.999999999999996,6,3.989083763918201
57698,Standard Class,Second Class,304.7760383467494,73.15959988878751,231.61643845796186,-19.99999999999999,4,3.989083763918201
3862,Standard Class,Standard Class,626.0848971326079,626.0848971326079,0.0,0.0,3,3.0
53214,Standard Class,Second Class,299.9717375791938,100.62115568821324,199.35058189098058,-19.999999999999993,5,3.989083763918201
5201,Standard Class,Standard Class,289.6279757413769,289.6279757413769,0.0,0.0,2,2.0
7422,Standard Class,Standard Class,398.3941707672951,398.3941707672951,0.0,0.0,3,3.0
6617,Standard Class,Standard Class,315.04151433076134,315.04151433076134,0.0,0.0,3,3.0
52989,Standard Class,Second Class,194.73632486756932,73.26571145481793,121.47061341275139,-20.0,5,3.989083763918201
61234,Standard Class,Second Class,112.0776557351751,39.71282616150298,72.36482957367213,-20.0,5,3.989083763918201
51832,Standard Class,Standard Class,369.9406770250744,369.9406770250744,0.0,0.0,3,3.0
52296,Standard Class,Standard Class,787.4150236812891,787.4150236812891,0.0,0.0,2,2.0
2084,Standard Class,Second Class,196.7068290380164,48.162066011658304,148.54476302635808,-19.999999999999993,5,3.989083763918201
3103,Standard Class,Second Class,211.20830392346215,82.4169846528838,128.79131927057836,-19.99999999999999,4,3.989083763918201
7272,Standard Class,Standard Class,463.7085008146398,463.7085008146398,0.0,0.0,3,3.0
7259,Standard Class,Second Class,173.54752920091497,69.02318373352897,104.524345467386,-19.999999999999996,5,3.989083763918201
53522,Standard Class,Standard Class,170.05286124006864,170.05286124006864,0.0,0.0,3,3.0
1623,Standard Class,Second Class,357.44374363165485,99.73235240233596,257.7113912293189,-20.000000000000004,4,3.989083763918201
4830,Standard Class,Second Class,362.9739469488756,110.15877602307201,252.8151709258036,-20.000000000000004,6,3.989083763918201
53914,Standard Class,Second Class,317.7571735867486,86.70395937642293,231.05321421032568,-20.0,5,3.989083763918201
3400,Standard Class,Second Class,276.5445345499774,64.20741079793689,212.33712375204053,-20.0,6,3.989083763918201
59085,Standard Class,Second Class,165.60297311777146,68.95618673150429,96.64678638626717,-20.0,6,3.989083763918201
579,Standard Class,Second Class,245.28586339381604,93.04282045750901,152.24304293630703,-20.0,5,3.989083763918201
59867,Standard Class,Standard Class,912.3951600244948,912.3951600244948,0.0,0.0,3,3.0
4156,Standard Class,Standard Class,349.9705558138453,349.9705558138453,0.0,0.0,2,2.0
54433,Standard Class,Second Class,38.55377947864963,9.867954758032173,28.685824720617457,-19.999999999999993,4,3.989083763918201
61166,Standard Class,Standard Class,756.5624653242828,756.5624653242828,0.0,0.0,2,2.0
53914,Standard Class,Second Class,331.41497131664505,85.75326222841474,245.6617090882303,-19.999999999999993,5,3.989083763918201
1231,Standard Class,Standard Class,236.5725578215208,236.5725578215208,0.0,0.0,2,2.0
5105,Standard Class,Second Class,146.83460946157555,62.917455790591944,83.91715367098361,-19.999999999999993,6,3.989083763918201
1231,Standard Class,Standard Class,298.85241858103706,298.85241858103706,0.0,0.0,2,2.0
8516,Standard Class,Standard Class,355.71414147125097,355.71414147125097,0.0,0.0,2,2.0
9234,Standard Class,Second Class,541.9267774612243,164.58665314738485,377.3401243138395,-19.99999999999999,5,3.989083763918201
51910,Standard Class,Second Class,318.2502508390913,89.78154021560565,228.46871062348563,-19.99999999999999,6,3.989083763918201
6796,Standard Class,Standard Class,320.8465489929613,320.8465489929613,0.0,0.0,2,2.0
54557,Standard Class,Standard Class,292.37702892338535,292.37702892338535,0.0,0.0,3,3.0
4404,Standard Class,Second Class,207.75451216418,50.79561816303526,156.95889400114476,-20.0,5,3.989083763918201
6796,Standard Class,Standard Class,332.1467024513347,332.1467024513347,0.0,0.0,2,2.0
58997,Standard Class,Standard Class,308.6078846005599,308.6078846005599,0.0,0.0,3,3.0
5216,Standard Class,Standard Class,314.1792039227522,314.1792039227522,0.0,0.0,2,2.0
52526,Standard Class,Standard Class,401.6096304383106,401.6096304383106,0.0,0.0,2,2.0
60626,Standard Class,Standard Class,1032.5566338276628,1032.5566338276628,0.0,0.0,2,2.0
2514,Standard Class,Second Class,286.9251292549056,69.73245947975721,217.19266977514837,-20.0,5,3.989083763918201
10057,Standard Class,Standard Class,593.2844630688497,593.2844630688497,0.0,0.0,3,3.0
52989,Standard Class,Second Class,249.2539276542129,73.52801810202047,175.72590955219243,-19.99999999999999,5,3.989083763918201
3400,Standard Class,Second Class,228.61315126860427,64.52827051178765,164.08488075681663,-20.0,6,3.989083763918201
57058,Standard Class,Second Class,352.71086632176474,120.66608667329676,232.04477964846797,-20.0,4,3.989083763918201
57057,Standard Class,Standard Class,409.805206197207,409.805206197207,0.0,0.0,3,3.0
10212,Standard Class,Standard Class,996.391726498337,996.391726498337,0.0,0.0,3,3.0
59867,Standard Class,Standard Class,959.4485466809656,959.4485466809656,0.0,0.0,3,3.0
6507,Standard Class,Standard Class,221.7502897080645,221.7502897080645,0.0,0.0,3,3.0
53105,Standard Class,Second Class,222.86149317638817,74.42846588900743,148.43302728738075,-19.999999999999993,6,3.989083763918201
8219,Standard Class,Second Class,1148.243880859217,302.18096802861055,846.0629128306064,-20.0,5,3.989083763918201
53520,Standard Class,Second Class,197.1698877082561,50.81281402907466,146.35707367918144,-20.0,6,3.989083763918201
5511,Standard Class,Standard Class,322.37295284651333,322.37295284651333,0.0,0.0,2,2.0
3099,Standard Class,Second Class,246.63349979461196,72.37622899741162,174.25727079720036,-20.0,5,3.989083763918201
148,Standard Class,Second Class,308.26852831667776,89.47298472033934,218.7955435963384,-19.99999999999999,4,3.989083763918201
59534,Standard Class,Second Class,674.2201748997068,271.7609124269683,402.4592624727385,-20.0,5,3.989083763918201
57888,Standard Class,Second Class,464.4751003891601,124.791482400126,339.68361798903413,-19.999999999999996,4,3.989083763918201
3424,Standard Class,Second Class,691.6462024744998,196.12995029666496,495.5162521778348,-20.0,5,3.989083763918201
8577,Standard Class,Standard Class,793.3537070398528,793.3537070398528,0.0,0.0,3,3.0
54557,Standard Class,Standard Class,224.08042411253564,224.08042411253564,0.0,0.0,3,3.0
436,Standard Class,Standard Class,442.6829104623528,442.6829104623528,0.0,0.0,2,2.0
6597,Standard Class,Standard Class,268.5294839032979,268.5294839032979,0.0,0.0,3,3.0
61134,Standard Class,Second Class,191.02298238842755,48.07200114423238,142.95098124419516,-19.999999999999993,5,3.989083763918201
59722,Standard Class,Standard Class,1031.0746979021042,1031.0746979021042,0.0,0.0,3,3.0
51999,Standard Class,Second Class,273.2312963138051,99.70850346941862,173.5227928443865,-20.000000000000004,5,3.989083763918201
59722,Standard Class,Standard Class,894.084140939634,894.084140939634,0.0,0.0,3,3.0
54025,Standard Class,Second Class,238.6924386461464,69.0191192038784,169.673319442268,-20.0,6,3.989083763918201
2157,Standard Class,Standard Class,642.6218677794491,642.6218677794491,0.0,0.0,3,3.0
6211,Standard Class,Standard Class,971.0963257814692,971.0963257814692,0.0,0.0,2,2.0
7044,Standard Class,Second Class,277.4636993005957,64.70240311610311,212.76129618449258,-20.0,5,3.989083763918201
9888,Standard Class,Second Class,340.50932486197377,111.53366250559787,228.9756623563759,-19.999999999999996,4,3.989083763918201
4686,Standard Class,Standard Class,709.9048620121313,709.9048620121313,0.0,0.0,2,2.0
59867,Standard Class,Standard Class,878.6884226462513,878.6884226462513,0.0,0.0,3,3.0
54826,Standard Class,Standard Class,340.3984786733109,340.3984786733109,0.0,0.0,2,2.0
7272,Standard Class,Standard Class,348.48155846801853,348.48155846801853,0.0,0.0,3,3.0
4103,Standard Class,Second Class,518.3535003425866,188.37480004909105,329.97870029349554,-20.0,4,3.989083763918201
54504,Standard Class,Second Class,1182.834607721103,307.37183771177035,875.4627700093328,-19.999999999999993,5,3.989083763918201
56043,Standard Class,Second Class,381.933277313473,99.78552369116935,282.14775362230364,-20.0,4,3.989083763918201
60392,Standard Class,Standard Class,862.0865894119968,862.0865894119968,0.0,0.0,3,3.0
55837,Standard Class,Standard Class,307.6796681009542,307.6796681009542,0.0,0.0,3,3.0
54504,Standard Class,Second Class,781.7377000432408,307.1112090293129,474.62649101392793,-20.000000000000004,5,3.989083763918201
48,Standard Class,Second Class,191.88683174028628,73.4400326532807,118.44679908700559,-20.000000000000004,4,3.989083763918201
9697,Standard Class,Standard Class,265.2955947615057,265.2955947615057,0.0,0.0,3,3.0
619,Standard Class,Second Class,383.7269562130502,92.75717494697288,290.9697812660773,-19.999999999999993,5,3.989083763918201
55426,Standard Class,Standard Class,379.6389665417764,379.6389665417764,0.0,0.0,2,2.0
24342,Standard Class,Standard Class,952.5479076622008,952.5479076622008,0.0,0.0,3,3.0
29504,Standard Class,Second Class,968.4027236162,363.94959101187635,604.4531326043236,-19.999999999999996,5,3.989083763918201
29289,Standard Class,Second Class,1525.6251337878573,384.8458376389752,1140.7792961488822,-20.0,5,3.989083763918201
23649,Standard Class,Second Class,1503.349769425829,412.61608535061924,1090.7336840752098,-20.0,5,3.989083763918201
27381,Standard Class,Standard Class,1583.344369903902,1583.344369903902,0.0,0.0,2,2.0
28243,Standard Class,Second Class,1347.5973339406912,356.13875292433136,991.4585810163599,-20.0,4,3.989083763918201
30053,Standard Class,Second Class,1172.994695854209,462.6898646672106,710.3048311869985,-19.999999999999996,4,3.989083763918201
20444,Standard Class,Second Class,1174.1762843233237,311.5931842878147,862.583100035509,-20.000000000000004,5,3.989083763918201
20444,Standard Class,Second Class,878.6574165090119,293.9044806486094,584.7529358604024,-20.000000000000004,5,3.989083763918201
24708,Standard Class,Second Class,1815.2076739303657,413.94136402120466,1401.266309909161,-20.0,4,3.989083763918201
26007,Standard Class,Standard Class,858.3215690968495,858.3215690968495,0.0,0.0,3,3.0
29289,Standard Class,Second Class,1140.0885124917272,382.570807686541,757.5177048051862,-19.999999999999996,5,3.989083763918201
27858,Standard Class,Second Class,1422.3983959013406,417.76328017720147,1004.635115724139,-19.999999999999993,4,3.989083763918201
30544,Standard Class,Second Class,1155.3703728052922,476.34681249046264,679.0235603148295,-19.999999999999993,5,3.989083763918201
30029,Standard Class,Second Class,1448.387927459968,479.52103680738975,968.8668906525784,-20.0,5,3.989083763918201
29229,Standard Class,Second Class,1151.2598003270866,352.8564061514223,798.4033941756643,-19.99999999999999,5,3.989083763918201
26307,Standard Class,Standard Class,1469.508831240233,1469.508831240233,0.0,0.0,3,3.0
21591,Standard Class,Standard Class,1583.9095720698967,1583.9095720698967,0.0,0.0,2,2.0
23846,Standard Class,Standard Class,1169.119230221128,1169.119230221128,0.0,0.0,2,2.0
29504,Standard Class,Second Class,1222.9826447024734,365.71421245450296,857.2684322479704,-19.999999999999996,5,3.989083763918201
22268,Standard Class,Second Class,1586.5836384917077,384.46174352235715,1202.1218949693505,-20.0,4,3.989083763918201
